Track_name,Artist,Popularity,Album_name,Album_release_year,Genre,Key
Dutty Love,Don Omar,60,Don Omar Presents MTO2: New Generation,2012,latin,1
Yo No Soy Tu Marido,Nicky Jam,60,Reggaeton Diamond Collection,2009,latin,10
Al Natural (feat. Yandel),Tego Calderon,63,El Enemy de Los Guasíbiri,2004,latin,10
Noche De Sexo,Wisin & Yandel,69,Pa'l Mundo,2005,latin,2
5 Letras,Alexis y Fido,64,Sobrenatural,2007,latin,6
Mi Cama Huele a Ti,"Tito ""El Bambino""",63,El Patrón,2009,latin,7
La Rompe Corazones,Daddy Yankee,6,La Rompe Corazones,2017,latin,5
Passion Whine,Farruko,68,Farruko Presents Los Menores,2016,latin,10
Punto y Aparte,Tego Calderon,61,Rompe La Discoteca,2009,latin,1
Virtual Diva,Don Omar,62,iDon,2009,latin,8
Mírala Bien,Wisin & Yandel,64,Pa'l Mundo,2005,latin,1
Dile Que Tu Me Quieres,Ozuna,8,Dile Que Tu Me Quieres,2016,latin,1
Down,R.K.M & Ken-Y,47,Reggaeton Simply The Best,2008,latin,8
Quitate Tu Pa Ponerme Yo,Eddie Dee,58,12 Discipulos,2005,latin,2
Pa' Que La Pases Bien,Arcangel,65,El Fenomeno,2008,latin,9
Flow Natural,"Tito ""El Bambino""",61,Top Of The Line,2006,latin,0
6 AM,J Balvin,70,La Familia,2013,latin,5
Rica y Apretadita (feat. Anayka),El General,60,Originales,1991,latin,6
Bandoleros,Don Omar,67,The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack),2006,latin,5
Rompe,Daddy Yankee,64,Barrio Fino En Directo,2005,latin,9
Dile A Tu Amiga,Ñejo,61,Ñejo & Dalmata (Special Edition) - EP,2012,latin,2
Chillax (feat. Ky-Mani Marley),Farruko,69,Visionary,2015,latin,1
Te Ves Buena,El General,62,Estas Buena,2009,latin,7
Me Matas,R.K.M & Ken-Y,45,2008 Año De Exitos Reggaeton Urbano,2007,latin,7
Voy a Beber,Nicky Jam,60,Nicky Jam Hits,2014,latin,0
No Quiere Novio (remix) [feat. Nejo & Tego Calderon],DJ Nelson,56,Mi Historia,2016,latin,6
Quiero Saber,Ivy Queen,55,DIVA- Platinum Edition,2004,latin,6
No Le Temas a el Beat,Trebol Clan,50,The Kings Of The Beat,2004,latin,9
Llamé Pa' Verte,Wisin,51,Reggaeton Hits 2007,2006,latin,10
Ay Vamos,J Balvin,69,La Familia B Sides,2014,latin,8
La Nueva Y La Ex,Daddy Yankee,5,King Daddy,2013,latin,5
Automovil,Ñejo,61,Ñejo & Dalmata (Special Edition) - EP,2012,latin,6
"Te He Querido, Te He Llorado",Ivy Queen,49,e5,2006,latin,11
Soy Una Gargola,Randy,61,Alex Gargolas Greatest Hits,2013,latin,4
Yo Te Lo Dije,J Balvin,65,La Familia,2013,latin,3
Hay Algo en Ti,Luny Tunes,59,"Mas Flow, Vol. 1",2003,latin,4
Aquí Está Tu Caldo,Daddy Yankee,57,"Blin Blin, Vol. 1",2003,latin,11
Soy Igual Que Tú,Alexis y Fido,61,Sobrenatural,2007,latin,2
Cuando Baila Reggaeton,Tego Calderon,54,The Underdog - El Subestimado,2006,latin,10
Shorty,Casa De Leones,56,Casa De Leones,2007,latin,10
Morena - Re-Mix,Hector & Tito,0,La Historia Live,2003,latin,4
Algo Musical,Ñejo & Dalmata,55,Exitos,2016,latin,1
Mala Conducta (feat. Franco El Gorila),Alexis y Fido,63,Perreología,2011,latin,6
Dominicana,Tego Calderon,54,El Abayarde,2003,latin,7
Papi Chulo,El Chombo,56,A Mover el Culo Con el Chombo,2016,latin,1
El Carnaval,Baby Rasta & Gringo,54,Sentenciados - Platinum Edition,2004,latin,11
Oye Mi Canto,N.O.R.E.,61,N.O.R.E. Y La Familia,2006,latin,6
Mi Fanatica,Arcangel,58,Mas Flow - Los Benjamins,2006,latin,4
Te Iré a Buscar,Farruko,54,El Talento del Bloque,2016,latin,6
Travesuras,Nicky Jam,68,Nicky Jam Hits,2014,latin,10
"Sol, Playa Y Arena","Tito ""El Bambino""",60,It's My Time,2007,latin,5
los Disicipulos,Eddie Dee,57,12 Discipulos,2005,latin,1
Ay Amor - Reggaeton,Hector & Tito,0,La Historia Live,2003,latin,9
Llegó la Cripta,El Chombo,51,Cuentos de la Cripta 3,1999,latin,7
Dejale Caer To Peso,Yomo,0,Sangre Nueva Special Edition,2006,latin,3
Un Sueño,R.K.M & Ken-Y,0,Reggaeton Hits Factory,2007,latin,1
Saoco,Wisin,56,El Sobreviviente,2004,latin,4
Aventura,Luny Tunes,54,"Mas Flow, Vol. 1",2003,latin,9
Si No Cuidas Tu Mujer,Eddie Dee,52,12 Discipulos,2005,latin,9
Chulin Culin Chunfly (feat. Residente Calle 13),Voltio,13,Voltio,2014,latin,7
Te Suelto el Pelo,Yandel,55,Quien Contra Mi,2003,latin,11
Limbo,Daddy Yankee,71,Prestige,2012,latin,7
Ponte Bonita,Arcangel,64,Historias de un Capricornio,2019,latin,1
La Cama,Lunay,79,La Cama,2019,latin,2
Rutina,Favian Lovo,55,Rutina,2019,latin,1
Perreito - Remix,Mariah,72,Perreito (Remix),2019,latin,0
QUE PRETENDES,J Balvin,86,OASIS,2019,latin,10
Amanece,Anuel AA,80,Amanece,2018,latin,8
Fin De Semana,Lunay,68,Fin De Semana,2019,latin,5
Bandolera,Bryant Myers,71,Bandolera,2019,latin,8
Te Veo,Urba y Rome,62,Te Veo,2019,latin,1
Ontas? - Remix,Alex Rose,65,Ontas? (Remix),2019,latin,1
Guayo,Zion & Lennox,72,Guayo,2019,latin,9
Te Robaré,Nicky Jam,58,Te Robaré,2019,latin,2
La Cartera,Farruko,76,Gangalee,2019,latin,10
Solita,Sech,77,Sueños,2019,latin,2
Pa' Que Vuelvas,Lyanno,58,Pa' Que Vuelvas,2019,latin,8
Tra Tra Tra Remix,Ghetto Kids,79,Tra Tra Tra Remix,2019,latin,1
Por Eso Vine,Paulo Londra,77,Homerun,2019,latin,8
Aullando,Wisin & Yandel,80,"Los Campeones del Pueblo ""The Big Leagues""",2018,latin,10
Llégale,Lunay,67,Llégale,2019,latin,9
Cuando Perriabas,Bad Bunny,72,X 100PRE,2018,latin,0
Bandolera,Anuel AA,65,Real Hasta la Muerte,2018,latin,9
Me Dijeron,Ozuna,66,Aura,2018,latin,5
Reggaetón en lo Oscuro,Wisin & Yandel,72,"Los Campeones del Pueblo ""The Big Leagues""",2018,latin,1
El Efecto,Rauw Alejandro,78,El Efecto,2019,latin,0
Mírame,Nio Garcia,66,Mírame,2019,latin,1
La player (Bandolera),Zion & Lennox,76,La Player (Bandolera),2018,latin,2
Nadie Como Yo,Kevin Roldan,62,Volvió KR,2018,latin,3
No Quiero Amarte (feat. Zion & Lennox),Justin Quiles,10,No Quiero Amarte (feat. Zion & Lennox),2018,latin,6
Impaciente,Chencho Corleone,62,Impaciente,2019,latin,4
Una Mujer,De La Ghetto,64,Una Mujer (feat. DJ Nelson),2019,latin,7
Fumeteo,Darell,64,Fumeteo,2019,latin,1
Diva,Nicki Nicole,43,Recuerdos,2019,latin,0
Que Calor (feat. J Balvin & El Alfa),Major Lazer,84,Que Calor (feat. J Balvin & El Alfa),2019,latin,8
Ya No Mas,Fer Palacio,75,Ya No Mas,2019,latin,6
Choke,Team Mati,50,Choke,2020,latin,0
Mera Woo,El Alfa,70,Mera Woo,2019,latin,1
Dembow,Tommy Boysen,50,Dembow,2020,latin,10
Loco Contigo (with J. Balvin & Tyga),DJ Snake,48,Loco Contigo (with J. Balvin & Tyga),2019,latin,6
It's a Vibe,Duki,68,Súper Sangre Joven,2019,latin,9
Que Le De - Remix,Rauw Alejandro,72,Que Le De (Remix),2019,latin,0
Detonao,Lautaro LR,44,Detonao,2019,latin,11
Demaga Ge Gi Go Gu,El Alfa,61,Disciplina (Puerto Rico Edition),2018,latin,8
Taxi Voy,j mena,62,Taxi Voy,2019,latin,11
Coronao Now,El Alfa,81,Coronao Now,2019,latin,6
Para Nosotros,Romeo El Santo,55,Para Nosotros,2019,latin,11
Mojadero,Mark B.,58,Mojadero,2019,latin,11
Fresko,Bhavi,71,Fresko,2019,latin,3
La Jefatura,Duki,59,Súper Sangre Joven,2019,latin,7
Se Prendió,Agus Padilla,55,Se Prendió,2019,latin,4
No Me Conoce - Remix,Jhay Cortez,86,Famouz,2019,latin,10
Tu Sicaria,Ms Nina,78,Tu Sicaria,2017,latin,0
Pronto Llegará,C. Tangana,66,Pronto Llegará,2019,latin,4
"Yo x Ti, Tu x Mi",ROSALÍA,88,"Yo x Ti, Tu x Mi",2019,latin,1
Pa Los Gustos Los Colores,Javiielo,74,Pa Los Gustos Los Colores,2019,latin,9
Beba Tu Estas Flama,Nestor En Bloque,53,Beba Tu Estas Flama,2019,latin,4
Hipócrita,Anuel AA,10,Real Hasta la Muerte,2018,latin,2
Me Tienes Loco,CantoParaBailar,49,Me Tienes Loco,2019,latin,1
Goteo,Duki,79,Goteo,2019,latin,1
YO LE LLEGO,J Balvin,74,OASIS,2019,latin,9
No Te Debí Besar,C. Tangana,79,No Te Debí Besar,2019,latin,9
Cómo estás,Ke Personajes,72,Cómo estás,2019,latin,10
No Soy Yo,Emilia,66,No Soy Yo,2019,latin,2
No Es Justo,J Balvin,73,Vibras,2018,latin,7
MIA,Bad Bunny,69,X 100PRE,2018,latin,6
Anoche (Remix),Romeo El Santo,52,Anoche (Remix),2019,latin,2
Se Perdio - Remix,area3,48,Se Perdio (Remix),2019,latin,8
El Papi,Tommy Boysen,61,El Papi,2019,latin,6
11 PM,Maluma,86,11:11,2019,latin,10
Pa Mí - Remix,Dalex,18,Pa Mí (Remix),2019,latin,11
Kemba Walker,Eladio Carrion,75,Kemba Walker,2019,latin,8
"Tengo 30 (feat. Duki, Cazzu, Neo Pistea & Tali Goya)",Khea,71,"Tengo 30 (feat. Duki, Cazzu, Neo Pistea & Tali Goya)",2019,latin,8
Con Altura,ROSALÍA,87,Con Altura,2019,latin,6
"Selfie (feat. Zion & Lennox, Jhay Cortez & Miky Woodz) - Remix",De La Ghetto,52,"Selfie (feat. Zion & Lennox, Jhay Cortez & Miky Woodz) [Remix]",2020,latin,4
Solo (with Rauw Alejandro),Jay Menez,63,Solo (with Rauw Alejandro),2020,latin,11
A Vapor,Sky,50,A Vapor,2020,latin,11
Video Llamada,Arcangel,68,Historias de un Capricornio,2019,latin,5
Te Confisco - Remix,Anonimus,44,Te Confisco (Remix),2020,latin,8
Tengo Niveles,J Montez,50,Tengo Niveles,2020,latin,6
Igual o Peor,Gigolo Y La Exce,61,Igual o Peor,2019,latin,1
Te Vas Arrepentir - Remix,Chris Wandell,60,Te Vas Arrepentir (Remix),2019,latin,10
Me Encanta,Logan Romero,51,Me Encanta,2019,latin,11
Te Hace Falta,Baby Rasta & Gringo,56,Te Hace Falta,2019,latin,5
Hasta Que Salga el Sol,Ozuna,68,Hasta Que Salga el Sol,2019,latin,11
Poca Tela,Jaycob Duque,54,Poca Tela,2019,latin,5
Pandora,Vibarco,54,Pandora,2019,latin,6
Fin de Semana,Kaline,48,Fin de Semana,2019,latin,0
Verano En París - Remix,Jerry Di,70,Verano En París (Remix),2019,latin,11
Porno,Rich Music LTD,77,The Academy,2019,latin,1
Nadie (feat. Sech & Sharo Towers) - Remix,Farruko,77,Nadie (feat. Sech & Sharo Towers) [Remix],2019,latin,0
Suave - Remix,Jey Blessing,70,Suave (Remix),2019,latin,10
Hoy Se Bebe - Remix,Nio Garcia,68,Hoy Se Bebe (Remix),2019,latin,9
Las Horas,Young L3x,48,Energía,2019,latin,0
Imaginate,Rich Music LTD,76,The Academy,2019,latin,0
Diavla,Chris Viz,76,Diavla,2019,latin,5
Veneno,BB Nobre,49,Por Fin - EP,2019,latin,2
Verte Ir,DJ Luian,83,Verte Ir,2019,latin,11
Desierto,Amenazzy,69,Desierto,2019,latin,11
La Mentira - Remix,Brytiago,71,La Mentira (Remix),2019,latin,5
Falsas Promesas,Sech,68,Sueños,2019,latin,5
Dispuesto (feat. Ozuna),Maluma,68,11:11,2019,latin,2
Cúrame (feat. Manuel Turizo),Prince Royce,75,Cúrame (feat. Manuel Turizo),2019,latin,10
No Te Veo - Remix,Casper Magico,74,No Te Veo,2019,latin,1
Baila Baila Baila - Remix,Ozuna,80,"Baila Baila Baila (Remix) [feat. Farruko, Anuel Aa]",2019,latin,2
Ni Gucci Ni Prada,Kenny Man,75,Ni Gucci Ni Prada,2018,latin,2
Hookah & Sheridan s,Tommy Boysen,73,Hookah & Sheridan s,2017,latin,8
Ella Quiere Beber - Remix,Anuel AA,82,Ella Quiere Beber (Remix),2018,latin,8
Lo Malo,Sech,1,Lo Malo,2018,latin,4
Tutu,Camilo,88,Tutu,2019,latin,9
¿Qué Ha Pasao'?,Abraham Mateo,78,¿Qué Ha Pasao'?,2019,latin,7
La Difícil,Camilo,78,La Difícil,2019,latin,1
MALA SANTA,Becky G,79,MALA SANTA,2019,latin,9
Boomshakalaka,Dimitri Vegas & Like Mike,74,Boomshakalaka,2019,latin,1
BOTA FUEGO,Mau y Ricky,77,BOTA FUEGO,2019,latin,11
Tabú,Pablo Alborán,78,Tabú,2019,latin,9
Loco,Beéle,39,Loco,2019,latin,6
Gan-Ga - Remix,Bryant Myers,79,Gan-Ga (Remix),2019,latin,6
Pegao,CNCO,75,Que Quiénes Somos,2019,latin,0
+,Aitana,81,+,2019,latin,8
Pa' Olvidarme De Ella,Piso 21,86,Pa' Olvidarme De Ella,2019,latin,0
Patek,Ozuna,75,Nibiru,2019,latin,0
Oye,TINI,81,Oye,2019,latin,7
La Mejor Versión de Mi - Remix,Natti Natasha,80,La Mejor Versión de Mi (Remix),2019,latin,11
Dime tú,Danny Ocean,75,Dime tú,2019,latin,2
Es un Secreto,Plan B,62,House Of Pleasure,2010,latin,6
Mayor que yo,Tonny Tun Tun,63,Infinite summer,2012,latin,9
Salió El Sol,Don Omar,31,King Of Kings (Armageddon Edition),2006,latin,4
No Es Culpa Mía,DY,0,No Es Culpa Mía,2017,latin,10
Zun Da Da,Zion,67,The Perfect Melody,2007,latin,9
Dile,Don Omar,49,Reggaeton Hitmakers Tropical Blend,2006,latin,9
Pam Pam,Wisin & Yandel,43,20 Number 1's Now,2007,latin,10
Siente El Boom (feat. Randy),"Tito ""El Bambino""",55,Siente El Boom (feat. Randy) - Single,2011,latin,4
Ella Se Contradice (feat. Plan B),Baby Rasta,60,Ella Se Contradice (feat. Plan B),2009,latin,4
Salgo Pa' la Calle,Daddy Yankee,64,Talento de Barrio,2008,latin,10
Aparentemente,Mackieaveliko,40,Mis Favoritas Vol. 1,2015,latin,1
More,Zion,63,La Fórmula,2012,latin,1
Mirame,Daddy Yankee,45,20 Number 1's Now,2007,latin,10
"Esta Noche de Travesuras (feat. Héctor ""El Father"")",DJ Nelson,56,Flow Music Presenta: Flow la Discoteka,2004,latin,9
Besos Mojados,Wisin & Yandel,59,La Revolución - Evolution (International Version),2009,latin,2
Fuera del Planeta,Randy,51,Fuera del Planeta,2018,latin,1
Sexy Movimiento,Wisin & Yandel,66,"Wisin Vs Yandel ""Los Extraterrestres""",2007,latin,10
Bien Loco,Nova y Jory,62,Bien Loco,2009,latin,7
Yo Se Que Tu Quieres (feat. Ñengo Flow),Sammy & Falsetto,58,Yo Se Que Tu Quieres (feat. Ñengo Flow),2012,latin,8
Noche De Entierro (Nuestro Amor),Daddy Yankee,64,Mas Flow - Los Benjamins,2006,latin,4
Si No Le Contesto,Plan B,59,House Of Pleasure,2010,latin,1
Hasta Abajo,Don Omar,57,Meet The Orphans,2010,latin,7
Por Amar A Ciegas,Arcangel,62,El Fenomeno,2008,latin,7
Llamé Pa' Verte (Bailando Sexy),Wisin & Yandel,58,Pa'l Mundo,2005,latin,7
Un Poco Loca (feat. De La Ghetto),Jowell & Randy,58,Los Mas Sueltos Del Reggaeton,2007,latin,2
Fashion Girl,Jadiel,57,Lo Mejor De Mi,2013,latin,9
Alocate,Zion,41,20 Number 1's Now,2007,latin,10
Bailando Fue,Randy,49,Bailando Fue,2018,latin,0
Nadie Como Tu,Wisin & Yandel,58,Wisin Y Yandel Presentan: Los Vaqueros,2006,latin,4
Un Sueño,R.K.M & Ken-Y,59,Alex Gargolas Greatest Hits,2013,latin,1
Quiero Saber,Ivy Queen,33,Diva Platinum Edition,2004,latin,6
Tuve un Sueno,RKM,42,The Royalty,2008,latin,4
Down,R.K.M & Ken-Y,62,Masterpiece: Nuestra Obra Maestra,2016,latin,8
Regalame Una Noche,J Alvarez,59,El Movimiento: The Mixtape,2010,latin,6
Descara,Yomo,49,My Destiny,2008,latin,8
Me Matas,R.K.M & Ken-Y,63,Masterpiece: Nuestra Obra Maestra,2016,latin,7
Web Cam,Farruko,0,The Ones,2015,latin,7
Dembow,Wisin & Yandel,58,Mi Vida…My Life,2003,latin,0
"Hoy (feat. Daddy Yankee, J-Alvarez & Jory)",Farruko,53,"Hoy (feat. Daddy Yankee, J-Alvarez & Jory)",2011,latin,9
Pegao,Wisin & Yandel,56,Wisin Y Yandel Presentan: Los Vaqueros,2006,latin,3
Sola,"Héctor ""El Father""",52,The Bad Boy,2006,latin,10
No Quiere Novio,Ñejo,47,"Music From The Motion Picture ""Feel The Noise""",2005,latin,6
Cójela Que Va Sin Jockey,Luny Tunes,55,"Mas Flow, Vol. 1",2003,latin,0
Porque Me Tratas Así?,Wisin & Yandel,55,"Wisin Vs Yandel ""Los Extraterrestres""",2007,latin,0
Sexo Seguro,"Franco ""El Gorilla""",0,Welcome To The Jungle,2009,latin,4
Yo Voy A Legar (feat. Zion),DJ Nelson,34,Mi Historia,2016,latin,6
Matador - Official Remix,Nova y Jory,42,Matador (Official Remix),2010,latin,11
No Me Dejes Solo,Daddy Yankee,63,Barrio Fino (Bonus Track Version),2004,latin,4
De Fuga,Baby Ranks,13,"Mi Flow ""This Is It""",2008,latin,8
Pa Bajarte el Calentamiento,Jadiel el Incomparable,50,Lo Mejor de Mi,2016,latin,5
Caile,"Tito ""El Bambino""",52,Top Of The Line,2006,latin,1
Si la Ves (feat. Cruzito),R.K.M & Ken-Y,43,Masterpiece: Nuestra Obra Maestra,2016,latin,8
Te Siento,Wisin & Yandel,56,La Revolución - Evolution (International Version),2009,latin,8
Cae la Noche,Luny Tunes,51,"Mas Flow, Vol. 1",2003,latin,6
Flow Violento,Arcangel,0,Flow Violento Vol.1,2019,latin,9
Tu Quieres Duro,"Héctor ""El Father""",35,La Misión 4,2004,latin,11
Frikitona,Plan B,34,El Documental II,2006,latin,5
Aprovecha (feat. Daddy Yankee),Nova y Jory,58,Mucha Calidad,2011,latin,7
Pegaito a la Pared (feat. Plan B) - Remix,Tego Calderon,54,"Pegaito a la Pared ""The Remixes""",2009,latin,2
Nada Va Pasar,Yaga & Mackie,54,Los Mackieavelikos',2015,latin,5
Hola Bebe,"Héctor ""El Father""",51,The Bad Boy (The Most Wanted Edition),2007,latin,3
Dale Caliente,Daddy Yankee,59,Barrio Fino (Bonus Track Version),2004,latin,3
Nuestro Amor Es Asi,Magnate,0,Progresivo,2007,latin,10
Métele Sazón,Luny Tunes,58,"Mas Flow, Vol. 1",2003,latin,2
Enamorado De Ti,Arcangel,48,El Fenomeno,2008,latin,8
Dale Don Dale,Don Omar,3,Obsesión Latina,2014,latin,6
Baila Morena - Original Reggaeton Mix,Hector & Tito,31,Baila Morena (Reggaeton Mix),2005,latin,0
Al Desnudo,Erre XI,38,Luny Tunes Presents ERRE XI,2008,latin,7
La Vida Es Así,Ivy Queen,56,Drama Queen (Deluxe Version),2010,latin,5
Dos Palgas,Jowell & Randy,46,Casa De Leones,2007,latin,11
Bandida,Zion & Lennox,56,Motivando a la Yal,2004,latin,1
Tengo Tantas Ganas de Ti,Arcangel,0,Flow Violento Vol.1,2019,latin,6
Let's Go To My Crib,Voltio,45,Reggaeton Rulers: Los Que Ponen,2006,latin,10
Con Calma,Daddy Yankee,87,Con Calma,2019,latin,8
Calma - Remix,Pedro Capó,86,Calma (Remix),2018,latin,11
Créeme,KAROL G,73,OCEAN,2019,latin,6
HP,Maluma,83,11:11,2019,latin,4
Secreto,Anuel AA,82,Secreto,2019,latin,11
MIA (feat. Drake),Bad Bunny,83,MIA (feat. Drake),2018,latin,6
Runaway,Sebastian Yatra,80,Runaway,2019,latin,2
Dura,Daddy Yankee,76,Dura,2018,latin,1
Despacito,Luis Fonsi,79,VIDA,2019,latin,2
Sin Pijama,Becky G,78,Sin Pijama,2018,latin,11
El Amante,Nicky Jam,72,Fénix,2017,latin,8
Criminal,Natti Natasha,77,Criminal,2017,latin,2
Mayores,Becky G,43,Mayores,2017,latin,5
Felices los 4,Maluma,76,F.A.M.E.,2018,latin,5
Vaina Loca,Ozuna,79,Aura,2018,latin,6
Reggaetón Lento (Bailemos),CNCO,74,Primera Cita,2016,latin,4
Me Rehúso,Danny Ocean,74,54+1,2019,latin,1
Imposible,Luis Fonsi,68,VIDA,2019,latin,11
Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,72,Ubuntu,2018,latin,1
Si Tú La Ves (feat. Wisin),Nicky Jam,68,Fénix,2017,latin,5
Robarte un Beso,Carlos Vives,76,VIVES,2017,latin,10
Báilame - Remix,Nacho,69,La Criatura,2018,latin,6
Échame La Culpa,Luis Fonsi,75,VIDA,2019,latin,0
Vacaciones,Wisin,68,Victory,2017,latin,6
Culpables,KAROL G,65,OCEAN,2019,latin,8
EL BAÑO (feat. Bad Bunny),Enrique Iglesias,68,EL BAÑO (feat. Bad Bunny),2018,latin,6
Picky,Joey Montana,64,Picky Back To The Roots,2016,latin,8
X,Nicky Jam,52,X,2018,latin,9
Bella y Sensual,Romeo Santos,73,Golden,2017,latin,11
Despacito - Remix,Luis Fonsi,76,Despacito Feat. Justin Bieber (Remix),2017,latin,2
Te Boté - Remix,Nio Garcia,80,Te Boté (Remix),2018,latin,11
Escápate Conmigo (feat. Ozuna),Wisin,76,Victory,2017,latin,11
Adictiva,Daddy Yankee,77,Adictiva,2018,latin,4
Me Niego (feat. Ozuna & Wisin),Reik,18,Me Niego (feat. Ozuna & Wisin),2018,latin,0
Corazón (feat. Nego do Borel),Maluma,74,F.A.M.E.,2018,latin,9
El Préstamo,Maluma,70,F.A.M.E.,2018,latin,5
Que Va,Alex Sensation,70,Que Va,2017,latin,0
Otro Trago,Sech,84,Sueños,2019,latin,0
Baila Baila Baila,Ozuna,65,Baila Baila Baila,2019,latin,11
Pa Mí - Remix,Dalex,84,Climaxxx,2019,latin,11
Amigos Con Derechos,Reik,79,Ahora,2019,latin,1
No Lo Trates,Pitbull,76,No Lo Trates,2019,latin,11
Date La Vuelta,Luis Fonsi,75,Date La Vuelta,2019,latin,6
Llegaste Tú,CNCO,69,Llegaste Tú,2018,latin,7
No Me Acuerdo,Thalía,75,Valiente,2018,latin,7
La Boca,Mau y Ricky,80,Para Aventuras y Curiosidades,2019,latin,2
Bonita,Juanes,78,Bonita,2019,latin,0
Destino,Greeicy,71,Destino,2019,latin,0
Tutu - Remix,Camilo,77,Tutu (Remix),2019,latin,0
Desconocidos,Mau y Ricky,79,Desconocidos,2018,latin,7
Detente,Mike Bahía,4,Detente,2019,latin,7
En Cero,Yandel,73,En Cero,2019,latin,9
Cariño Mío,Chyno Miranda,63,Cariño Mío,2019,latin,1
Señorita,Shawn Mendes,93,Señorita,2019,latin,9
Ya No Soy Así,Cruz,61,Ya No Soy Así,2019,latin,1
A Tu Manera [CORBATA],Sofia Reyes,67,A Tu Manera [CORBATA],2019,latin,5
Enseñame a Soñar - Original Mix,DJ Goozo,65,Enseñame a Soñar,2019,latin,3
Mona Lisa,Nacho,66,Mona Lisa,2019,latin,8
Ganitas,Rombai,64,Ganitas,2019,latin,5
Haz Lo Que Quieras,Haze,67,Haz Lo Que Quieras,2019,latin,3
Buena Vibra,Mario Bautista,64,Buena Vibra,2019,latin,0
De Tranquilote,Danny Romero,74,De Tranquilote,2019,latin,2
Vallenato Apretao,Silvestre Dangond,60,Vallenato Apretao,2019,latin,8
I Don't Care (with Justin Bieber),Ed Sheeran,90,I Don't Care (with Justin Bieber),2019,latin,6
Celosa,Alejandro Gonzalez,54,Celosa,2019,latin,1
Dance Monkey,Tones and I,43,Dance Monkey,2019,latin,6
Fuera De Mi Mente,Lérica,74,Fuera De Mi Mente,2019,latin,1
Don't Start Now,Dua Lipa,97,Don't Start Now,2019,latin,11
Memories,Maroon 5,98,Memories,2019,latin,11
Cuando Te Besé,Becky G,76,Cuando Te Besé,2018,latin,9
Traicionera,Sebastian Yatra,72,MANTRA,2018,latin,11
"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel AA,74,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",2016,latin,11
A Ella,KAROL G,57,A Ella,2017,latin,2
PPP,Kevin Roldan,72,PPP,2018,latin,4
Me Rehúso,Danny Ocean,77,Me Rehúso,2017,latin,1
Otra vez (feat. J Balvin),Zion & Lennox,74,Motivan2,2016,latin,10
Bella,Wolfine,71,Bella,2017,latin,3
Asesina - Original mix,Brytiago,67,Asesina,2018,latin,10
Se Preparó,Ozuna,75,Odisea,2017,latin,1
Ponle,Rvssian,73,Ponle,2018,latin,10
Hey DJ,CNCO,71,CNCO,2018,latin,5
Solo,Amenazzy,68,Solo,2017,latin,11
La Rompe Corazones,Daddy Yankee,72,La Rompe Corazones,2017,latin,5
Bonita,J Balvin,74,Bonita,2017,latin,5
3 A.M.,Jesse & Joy,71,3 A.M.,2017,latin,0
Báilame,Nacho,5,Bailame,2017,latin,6
Suena El Dembow,Joey Montana,65,Suena El Dembow,2017,latin,0
Me llamas,Piso 21,53,Ubuntu,2018,latin,7
Quiero Repetir,Ozuna,71,Odisea,2017,latin,0
Vente Pa' Ca,Ricky Martin,73,Vente Pa' Ca,2016,latin,11
Mamita,CNCO,66,CNCO,2018,latin,10
Perro Fiel (feat. Nicky Jam),Shakira,71,El Dorado,2017,latin,1
Sigo Extrañándote,J Balvin,6,Energía,2016,latin,9
Fanática Sensual,Plan B,62,Love And Sex,2014,latin,1
El Clavo,Prince Royce,63,El Clavo,2018,latin,11
Me Niegas,Baby Rasta & Gringo,64,Los Cotizados,2015,latin,8
Imposible,Luis Fonsi,74,Imposible,2018,latin,11
La Pregunta,J Alvarez,2,Otro Nivel De Musica,2011,latin,8
More,Zion,3,La Fórmula,2012,latin,1
Como Antes (feat. Wisin),Yandel,67,#Update,2017,latin,1
Corazon De Seda (feat. Ozuna),Klasico,63,Los Que Gustan,2016,latin,7
Te Quiero Pa´Mi,Don Omar,65,King Of Kings 10th Anniversary (Remastered),2016,latin,1
